112.000000	1.729910	0.001692	4.438069	0.013119
113.000000	1.730316	0.001707	4.451152	0.013048
114.000000	1.730722	0.001723	4.464165	0.012979
115.000000	1.731128	0.001738	4.477109	0.012910
116.000000	1.731535	0.001753	4.489986	0.012843
117.000000	1.731942	0.001769	4.502795	0.012777
118.000000	1.732349	0.001784	4.515539	0.012711
119.000000	1.732756	0.001799	4.528218	0.012647
120.000000	1.733163	0.001814	4.540833	0.012583
121.000000	1.733571	0.001830	4.553384	0.012521
122.000000	1.733979	0.001845	4.565874	0.012459
123.000000	1.734387	0.001861	4.578303	0.012399
124.000000	1.734795	0.001876	4.590672	0.012339
125.000000	1.735203	0.001891	4.602981	0.012280
126.000000	1.735612	0.001907	4.615232	0.012222
127.000000	1.736021	0.001922	4.627425	0.012165
128.000000	1.736430	0.001937	4.639561	0.012108
129.000000	1.736839	0.001953	4.651641	0.012052
130.000000	1.737248	0.001968	4.663666	0.011998
131.000000	1.737658	0.001983	4.675636	0.011943
132.000000	1.738068	0.001999	4.687552	0.011890
133.000000	1.738478	0.002014	4.699416	0.011837
134.000000	1.738888	0.002030	4.711227	0.011785
135.000000	1.739299	0.002045	4.722987	0.011734
136.000000	1.739710	0.002060	4.734695	0.011683
137.000000	1.740120	0.002076	4.746353	0.011634
138.000000	1.740532	0.002091	4.757962	0.011584
139.000000	1.740943	0.002106	4.769522	0.011536
140.000000	1.741354	0.002122	4.781034	0.011488
141.000000	1.741766	0.002137	4.792497	0.011440
142.000000	1.742178	0.002153	4.803914	0.011394
143.000000	1.742590	0.002168	4.815284	0.011347
144.000000	1.743002	0.002184	4.826609	0.011302
145.000000	1.743415	0.002199	4.837888	0.011257
146.000000	1.743828	0.002214	4.849122	0.011212
147.000000	1.744241	0.002230	4.860312	0.011168
148.000000	1.744654	0.002245	4.871459	0.011125
149.000000	1.745067	0.002261	4.882562	0.011082
150.000000	1.745481	0.002276	4.893623	0.011040
151.000000	1.745895	0.002292	4.904642	0.010998
152.000000	1.746309	0.002307	4.915619	0.010957
153.000000	1.746723	0.002322	4.926556	0.010916
154.000000	1.747137	0.002338	4.937451	0.010876
155.000000	1.747552	0.002353	4.948307	0.010836
156.000000	1.747967	0.002369	4.959123	0.010796
157.000000	1.748382	0.002384	4.969900	0.010757
158.000000	1.748797	0.002400	4.980638	0.010719
159.000000	1.749213	0.002415	4.991338	0.010681
160.000000	1.749628	0.002431	5.002000	0.010643
161.000000	1.750044	0.002446	5.012625	0.010606
162.000000	1.750460	0.002462	5.023212	0.010570
163.000000	1.750876	0.002477	5.033764	0.010533
164.000000	1.751293	0.002493	5.044279	0.010497
165.000000	1.751710	0.002508	5.054758	0.010462
166.000000	1.752127	0.002524	5.065203	0.010427
167.000000	1.752544	0.002539	5.075612	0.010392
168.000000	1.752961	0.002555	5.085987	0.010358
169.000000	1.753379	0.002570	5.096327	0.010324
170.000000	1.753796	0.002586	5.106634	0.010290
171.000000	1.754214	0.002601	5.116908	0.010257
172.000000	1.754633	0.002617	5.127148	0.010224
173.000000	1.755051	0.002632	5.137356	0.010192
174.000000	1.755470	0.002648	5.147531	0.010159
175.000000	1.755888	0.002663	5.157674	0.010128
176.000000	1.756307	0.002679	5.167786	0.010096
177.000000	1.756727	0.002694	5.177867	0.010065
178.000000	1.757146	0.002710	5.187916	0.010034
179.000000	1.757566	0.002725	5.197935	0.010004
180.000000	1.757986	0.002741	5.207923	0.009973
181.000000	1.758406	0.002757	5.217882	0.009944
182.000000	1.758826	0.002772	5.227810	0.009914
183.000000	1.759246	0.002788	5.237709	0.009885
184.000000	1.759667	0.002803	5.247580	0.009856
185.000000	1.760088	0.002819	5.257421	0.009827
186.000000	1.760509	0.002834	5.267234	0.009799
187.000000	1.760931	0.002850	5.277018	0.009771
188.000000	1.761352	0.002866	5.286775	0.009743
189.000000	1.761774	0.002881	5.296504	0.009715
190.000000	1.762196	0.002897	5.306205	0.009688
191.000000	1.762618	0.002912	5.315879	0.009661
192.000000	1.763040	0.002928	5.325527	0.009634
193.000000	1.763463	0.002944	5.335148	0.009608
194.000000	1.763886	0.002959	5.344742	0.009581
195.000000	1.764309	0.002975	5.354311	0.009556
196.000000	1.764732	0.002990	5.363853	0.009530
197.000000	1.765156	0.003006	5.373370	0.009504
198.000000	1.765579	0.003022	5.382862	0.009479
199.000000	1.766003	0.003037	5.392329	0.009454
200.000000	1.766427	0.003053	5.401770	0.009429
201.000000	1.766852	0.003068	5.411187	0.009405
202.000000	1.767276	0.003084	5.420580	0.009381
203.000000	1.767701	0.003100	5.429949	0.009357
204.000000	1.768126	0.003115	5.439293	0.009333
205.000000	1.768551	0.003131	5.448614	0.009309
206.000000	1.768976	0.003147	5.457912	0.009286
207.000000	1.769402	0.003162	5.467186	0.009263
208.000000	1.769828	0.003178	5.476437	0.009240
209.000000	1.770254	0.003194	5.485665	0.009217
210.000000	1.770680	0.003209	5.494871	0.009194
211.000000	1.771106	0.003225	5.504054	0.009172
212.000000	1.771533	0.003241	5.513215	0.009150
213.000000	1.771960	0.003256	5.522354	0.009128
214.000000	1.772387	0.003272	5.531471	0.009106
215.000000	1.772814	0.003288	5.540566	0.009085
216.000000	1.773242	0.003303	5.549640	0.009063
217.000000	1.773670	0.003319	5.558693	0.009042
218.000000	1.774098	0.003335	5.567724	0.009021
219.000000	1.774526	0.003350	5.576735	0.009000
220.000000	1.774954	0.003366	5.585725	0.008980
221.000000	1.775383	0.003382	5.594695	0.008959
222.000000	1.775812	0.003398	5.603644	0.008939
223.000000	1.776241	0.003413	5.612573	0.008919
224.000000	1.776670	0.003429	5.621483	0.008899
225.000000	1.777099	0.003445	5.630372	0.008880
226.000000	1.777529	0.003460	5.639242	0.008860
227.000000	1.777959	0.003476	5.648092	0.008841
228.000000	1.778389	0.003492	5.656923	0.008821
229.000000	1.778819	0.003508	5.665735	0.008802
230.000000	1.779250	0.003523	5.674527	0.008783
231.000000	1.779681	0.003539	5.683302	0.008765
232.000000	1.780112	0.003555	5.692057	0.008746
233.000000	1.780543	0.003571	5.700794	0.008728
234.000000	1.780974	0.003586	5.709512	0.008709
235.000000	1.781406	0.003602	5.718213	0.008691
236.000000	1.781838	0.003618	5.726895	0.008673
237.000000	1.782270	0.003634	5.735560	0.008656
238.000000	1.782702	0.003649	5.744206	0.008638
239.000000	1.783134	0.003665	5.752835	0.008620
240.000000	1.783567	0.003681	5.761447	0.008603
241.000000	1.784000	0.003697	5.770042	0.008586
242.000000	1.784433	0.003712	5.778619	0.008569
243.000000	1.784866	0.003728	5.787179	0.008552
244.000000	1.785300	0.003744	5.795722	0.008535
245.000000	1.785734	0.003760	5.804249	0.008518
246.000000	1.786168	0.003776	5.812759	0.008502
247.000000	1.786602	0.003791	5.821253	0.008485
248.000000	1.787036	0.003807	5.829730	0.008469
249.000000	1.787471	0.003823	5.838191	0.008453
250.000000	1.787906	0.003839	5.846636	0.008437
251.000000	1.788341	0.003855	5.855065	0.008421
252.000000	1.788776	0.003871	5.863478	0.008405
253.000000	1.789212	0.003886	5.871875	0.008390
254.000000	1.789648	0.003902	5.880257	0.008374
255.000000	1.790084	0.003918	5.888623	0.008359
256.000000	1.790520	0.003934	5.896975	0.008343
257.000000	1.790956	0.003950	5.905310	0.008328
258.000000	1.791393	0.003966	5.913631	0.008313
259.000000	1.791830	0.003981	5.921937	0.008298
260.000000	1.792267	0.003997	5.930228	0.008284
261.000000	1.792704	0.004013	5.938504	0.008269
262.000000	1.793142	0.004029	5.946766	0.008254
263.000000	1.793579	0.004045	5.955013	0.008240
264.000000	1.794017	0.004061	5.963246	0.008226
265.000000	1.794455	0.004077	5.971464	0.008211
266.000000	1.794894	0.004092	5.979668	0.008197
267.000000	1.795332	0.004108	5.987858	0.008183
268.000000	1.795771	0.004124	5.996034	0.008169
269.000000	1.796210	0.004140	6.004197	0.008155
270.000000	1.796650	0.004156	6.012345	0.008142
271.000000	1.797089	0.004172	6.020480	0.008128
272.000000	1.797529	0.004188	6.028601	0.008115
273.000000	1.797969	0.004204	6.036709	0.008101
274.000000	1.798409	0.004220	6.044804	0.008088
275.000000	1.798849	0.004236	6.052885	0.008075
276.000000	1.799290	0.004251	6.060953	0.008062
277.000000	1.799731	0.004267	6.069008	0.008049
278.000000	1.800172	0.004283	6.077050	0.008036
279.000000	1.800613	0.004299	6.085080	0.008023
280.000000	1.801054	0.004315	6.093096	0.008010
281.000000	1.801496	0.004331	6.101100	0.007998
282.000000	1.801938	0.004347	6.109091	0.007985
283.000000	1.802380	0.004363	6.117070	0.007973
284.000000	1.802822	0.004379	6.125037	0.007960
285.000000	1.803265	0.004395	6.132991	0.007948
286.000000	1.803708	0.004411	6.140933	0.007936
287.000000	1.804151	0.004427	6.148862	0.007924
288.000000	1.804594	0.004443	6.156780	0.007912
289.000000	1.805037	0.004459	6.164686	0.007900
290.000000	1.805481	0.004475	6.172580	0.007888
291.000000	1.805925	0.004491	6.180462	0.007876
292.000000	1.806369	0.004507	6.188333	0.007865
293.000000	1.806814	0.004523	6.196191	0.007853
294.000000	1.807258	0.004539	6.204039	0.007842
295.000000	1.807703	0.004555	6.211875	0.007830
296.000000	1.808148	0.004571	6.219699	0.007819
297.000000	1.808593	0.004587	6.227512	0.007808
298.000000	1.809039	0.004603	6.235315	0.007797
299.000000	1.809484	0.004619	6.243105	0.007785
300.000000	1.809930	0.004635	6.250885	0.007774
301.000000	1.810376	0.004651	6.258654	0.007764
302.000000	1.810823	0.004667	6.266412	0.007753
303.000000	1.811269	0.004683	6.274160	0.007742
304.000000	1.811716	0.004699	6.281896	0.007731
305.000000	1.812163	0.004715	6.289622	0.007721
306.000000	1.812611	0.004731	6.297337	0.007710
307.000000	1.813058	0.004747	6.305042	0.007700
308.000000	1.813506	0.004763	6.312737	0.007689
309.000000	1.813954	0.004779	6.320421	0.007679
310.000000	1.814402	0.004795	6.328094	0.007669
311.000000	1.814850	0.004811	6.335758	0.007658
312.000000	1.815299	0.004827	6.343411	0.007648
313.000000	1.815748	0.004843	6.351054	0.007638
314.000000	1.816197	0.004859	6.358688	0.007628
315.000000	1.816646	0.004875	6.366311	0.007618
316.000000	1.817096	0.004891	6.373924	0.007609
317.000000	1.817545	0.004907	6.381528	0.007599
318.000000	1.817995	0.004923	6.389122	0.007589
319.000000	1.818445	0.004940	6.396706	0.007579
320.000000	1.818896	0.004956	6.404281	0.007570
321.000000	1.819346	0.004972	6.411846	0.007560
322.000000	1.819797	0.004988	6.419402	0.007551
323.000000	1.820248	0.005004	6.426948	0.007542
324.000000	1.820700	0.005020	6.434485	0.007532
325.000000	1.821151	0.005036	6.442012	0.007523
326.000000	1.821603	0.005052	6.449531	0.007514
327.000000	1.822055	0.005068	6.457040	0.007505
328.000000	1.822507	0.005084	6.464540	0.007496
329.000000	1.822960	0.005101	6.472031	0.007487
330.000000	1.823412	0.005117	6.479513	0.007478
331.000000	1.823865	0.005133	6.486987	0.007469
332.000000	1.824318	0.005149	6.494451	0.007460
333.000000	1.824772	0.005165	6.501907	0.007451
334.000000	1.825225	0.005181	6.509353	0.007443
335.000000	1.825679	0.005197	6.516792	0.007434
336.000000	1.826133	0.005214	6.524221	0.007425
337.000000	1.826588	0.005230	6.531642	0.007417
338.000000	1.827042	0.005246	6.539055	0.007408
339.000000	1.827497	0.005262	6.546459	0.007400
340.000000	1.827952	0.005278	6.553854	0.007391
341.000000	1.828407	0.005294	6.561242	0.007383
342.000000	1.828862	0.005311	6.568621	0.007375
343.000000	1.829318	0.005327	6.575992	0.007367
344.000000	1.829774	0.005343	6.583354	0.007359
345.000000	1.830230	0.005359	6.590709	0.007351
346.000000	1.830686	0.005375	6.598055	0.007342
347.000000	1.831143	0.005392	6.605394	0.007334
348.000000	1.831600	0.005408	6.612724	0.007327
349.000000	1.832057	0.005424	6.620047	0.007319
350.000000	1.832514	0.005440	6.627362	0.007311
351.000000	1.832971	0.005456	6.634669	0.007303
352.000000	1.833429	0.005473	6.641968	0.007295
353.000000	1.833887	0.005489	6.649259	0.007288
354.000000	1.834345	0.005505	6.656543	0.007280
355.000000	1.834803	0.005521	6.663819	0.007272
356.000000	1.835262	0.005537	6.671088	0.007265
357.000000	1.835721	0.005554	6.678349	0.007257
358.000000	1.836180	0.005570	6.685603	0.007250
359.000000	1.836639	0.005586	6.692849	0.007243
360.000000	1.837099	0.005602	6.700088	0.007235
361.000000	1.837559	0.005619	6.707320	0.007228
362.000000	1.838019	0.005635	6.714544	0.007221
363.000000	1.838479	0.005651	6.721762	0.007214
364.000000	1.838939	0.005668	6.728972	0.007206
365.000000	1.839400	0.005684	6.736175	0.007199
366.000000	1.839861	0.005700	6.743370	0.007192
367.000000	1.840322	0.005716	6.750559	0.007185
368.000000	1.840783	0.005733	6.757741	0.007178
369.000000	1.841245	0.005749	6.764916	0.007171
370.000000	1.841707	0.005765	6.772084	0.007165
371.000000	1.842169	0.005781	6.779245	0.007158
372.000000	1.842631	0.005798	6.786399	0.007151
373.000000	1.843094	0.005814	6.793547	0.007144
374.000000	1.843557	0.005830	6.800688	0.007138
375.000000	1.844020	0.005847	6.807822	0.007131
376.000000	1.844483	0.005863	6.814950	0.007124
377.000000	1.844946	0.005879	6.822071	0.007118
378.000000	1.845410	0.005896	6.829185	0.007111
379.000000	1.845874	0.005912	6.836293	0.007105
380.000000	1.846338	0.005928	6.843394	0.007098
381.000000	1.846803	0.005945	6.850489	0.007092
382.000000	1.847267	0.005961	6.857578	0.007085
383.000000	1.847732	0.005977	6.864660	0.007079
384.000000	1.848197	0.005994	6.871736	0.007073
385.000000	1.848663	0.006010	6.878806	0.007067
386.000000	1.849128	0.006026	6.885869	0.007060
387.000000	1.849594	0.006043	6.892927	0.007054
388.000000	1.850060	0.006059	6.899978	0.007048
389.000000	1.850526	0.006075	6.907023	0.007042
390.000000	1.850993	0.006092	6.914062	0.007036
391.000000	1.851459	0.006108	6.921095	0.007030
392.000000	1.851926	0.006125	6.928122	0.007024
393.000000	1.852394	0.006141	6.935143	0.007018
394.000000	1.852861	0.006157	6.942158	0.007012
395.000000	1.853329	0.006174	6.949167	0.007006
396.000000	1.853797	0.006190	6.956170	0.007000
397.000000	1.854265	0.006207	6.963168	0.006995
398.000000	1.854733	0.006223	6.970160	0.006989
399.000000	1.855202	0.006239	6.977146	0.006983
400.000000	1.855671	0.006256	6.984126	0.006978
401.000000	1.856140	0.006272	6.991101	0.006972
402.000000	1.856609	0.006289	6.998070	0.006966
403.000000	1.857079	0.006305	7.005033	0.006961
404.000000	1.857548	0.006322	7.011991	0.006955
405.000000	1.858018	0.006338	7.018944	0.006950
406.000000	1.858489	0.006354	7.025891	0.006944
407.000000	1.858959	0.006371	7.032832	0.006939
408.000000	1.859430	0.006387	7.039768	0.006933
409.000000	1.859901	0.006404	7.046699	0.006928
410.000000	1.860372	0.006420	7.053624	0.006923
411.000000	1.860843	0.006437	7.060544	0.006917
412.000000	1.861315	0.006453	7.067459	0.006912
413.000000	1.861787	0.006470	7.074369	0.006907
414.000000	1.862259	0.006486	7.081273	0.006902
415.000000	1.862731	0.006503	7.088172	0.006897
416.000000	1.863204	0.006519	7.095066	0.006891
417.000000	1.863677	0.006535	7.101955	0.006886
418.000000	1.864150	0.006552	7.108839	0.006881
419.000000	1.864623	0.006568	7.115717	0.006876
420.000000	1.865097	0.006585	7.122591	0.006871
421.000000	1.865571	0.006601	7.129460	0.006866
422.000000	1.866045	0.006618	7.136323	0.006861
423.000000	1.866519	0.006634	7.143182	0.006856
424.000000	1.866994	0.006651	7.150036	0.006852
425.000000	1.867468	0.006668	7.156885	0.006847
426.000000	1.867943	0.006684	7.163730	0.006842
427.000000	1.868419	0.006701	7.170569	0.006837
428.000000	1.868894	0.006717	7.177404	0.006832
429.000000	1.869370	0.006734	7.184234	0.006828
430.000000	1.869846	0.006750	7.191059	0.006823
431.000000	1.870322	0.006767	7.197879	0.006818
432.000000	1.870798	0.006783	7.204695	0.006814
433.000000	1.871275	0.006800	7.211506	0.006809
434.000000	1.871752	0.006816	7.218313	0.006804
435.000000	1.872229	0.006833	7.225115	0.006800
436.000000	1.872706	0.006850	7.231913	0.006795
437.000000	1.873184	0.006866	7.238706	0.006791
438.000000	1.873662	0.006883	7.245494	0.006786
439.000000	1.874140	0.006899	7.252278	0.006782
440.000000	1.874618	0.006916	7.259058	0.006777
441.000000	1.875097	0.006932	7.265833	0.006773
442.000000	1.875576	0.006949	7.272604	0.006769
443.000000	1.876055	0.006966	7.279371	0.006764
444.000000	1.876534	0.006982	7.286133	0.006760
445.000000	1.877014	0.006999	7.292891	0.006756
446.000000	1.877493	0.007015	7.299645	0.006752
447.000000	1.877973	0.007032	7.306394	0.006747
448.000000	1.878454	0.007049	7.313139	0.006743
449.000000	1.878934	0.007065	7.319881	0.006739
450.000000	1.879415	0.007082	7.326617	0.006735
451.000000	1.879896	0.007098	7.333350	0.006731
452.000000	1.880377	0.007115	7.340079	0.006727
453.000000	1.880859	0.007132	7.346804	0.006723
454.000000	1.881340	0.007148	7.353524	0.006719
455.000000	1.881822	0.007165	7.360241	0.006715
456.000000	1.882304	0.007182	7.366953	0.006711
457.000000	1.882787	0.007198	7.373662	0.006707
458.000000	1.883269	0.007215	7.380366	0.006703
459.000000	1.883752	0.007232	7.387067	0.006699
460.000000	1.884236	0.007248	7.393764	0.006695
461.000000	1.884719	0.007265	7.400457	0.006691
462.000000	1.885203	0.007282	7.407146	0.006687
463.000000	1.885686	0.007298	7.413831	0.006683
464.000000	1.886171	0.007315	7.420513	0.006680
465.000000	1.886655	0.007332	7.427190	0.006676
466.000000	1.887140	0.007348	7.433864	0.006672
467.000000	1.887624	0.007365	7.440534	0.006668
468.000000	1.888109	0.007382	7.447201	0.006665
469.000000	1.888595	0.007399	7.453864	0.006661
470.000000	1.889080	0.007415	7.460523	0.006657
471.000000	1.889566	0.007432	7.467179	0.006654
472.000000	1.890052	0.007449	7.473830	0.006650
473.000000	1.890539	0.007465	7.480479	0.006647
474.000000	1.891025	0.007482	7.487124	0.006643
475.000000	1.891512	0.007499	7.493765	0.006639
476.000000	1.891999	0.007516	7.500402	0.006636
477.000000	1.892486	0.007532	7.507037	0.006632
478.000000	1.892974	0.007549	7.513667	0.006629
479.000000	1.893462	0.007566	7.520295	0.006626
480.000000	1.893950	0.007583	7.526919	0.006622
481.000000	1.894438	0.007599	7.533539	0.006619
482.000000	1.894926	0.007616	7.540156	0.006615
483.000000	1.895415	0.007633	7.546770	0.006612
484.000000	1.895904	0.007650	7.553380	0.006609
485.000000	1.896393	0.007666	7.559987	0.006605
486.000000	1.896883	0.007683	7.566591	0.006602
487.000000	1.897373	0.007700	7.573191	0.006599
488.000000	1.897863	0.007717	7.579789	0.006596
489.000000	1.898353	0.007734	7.586383	0.006592
490.000000	1.898843	0.007750	7.592973	0.006589
491.000000	1.899334	0.007767	7.599561	0.006586
492.000000	1.899825	0.007784	7.606145	0.006583
493.000000	1.900316	0.007801	7.612727	0.006580
494.000000	1.900808	0.007818	7.619305	0.006577
495.000000	1.901299	0.007834	7.625880	0.006573
496.000000	1.901791	0.007851	7.632452	0.006570
497.000000	1.902283	0.007868	7.639021	0.006567
498.000000	1.902776	0.007885	7.645587	0.006564
499.000000	1.903269	0.007902	7.652149	0.006561
500.000000	1.903762	0.007919	7.658709	0.006558
501.000000	1.904255	0.007935	7.665266	0.006555
502.000000	1.904748	0.007952	7.671820	0.006552
503.000000	1.905242	0.007969	7.678371	0.006549
504.000000	1.905736	0.007986	7.684919	0.006547
505.000000	1.906230	0.008003	7.691464	0.006544
506.000000	1.906724	0.008020	7.698006	0.006541
507.000000	1.907219	0.008037	7.704545	0.006538
508.000000	1.907714	0.008053	7.711082	0.006535
509.000000	1.908209	0.008070	7.717615	0.006532
510.000000	1.908704	0.008087	7.724146	0.006529
511.000000	1.909200	0.008104	7.730674	0.006527
512.000000	1.909696	0.008121	7.737199	0.006524
513.000000	1.910192	0.008138	7.743722	0.006521
514.000000	1.910689	0.008155	7.750242	0.006518
515.000000	1.911185	0.008172	7.756759	0.006516
516.000000	1.911682	0.008189	7.763273	0.006513
517.000000	1.912179	0.008205	7.769785	0.006510
518.000000	1.912677	0.008222	7.776294	0.006508
519.000000	1.913174	0.008239	7.782800	0.006505
520.000000	1.913672	0.008256	7.789304	0.006502
521.000000	1.914170	0.008273	7.795805	0.006500
522.000000	1.914669	0.008290	7.802303	0.006497
523.000000	1.915167	0.008307	7.808799	0.006495
524.000000	1.915666	0.008324	7.815293	0.006492
525.000000	1.916165	0.008341	7.821783	0.006490
526.000000	1.916665	0.008358	7.828272	0.006487
527.000000	1.917164	0.008375	7.834758	0.006485
528.000000	1.917664	0.008392	7.841241	0.006482
529.000000	1.918165	0.008409	7.847722	0.006480
530.000000	1.918665	0.008426	7.854200	0.006477
531.000000	1.919166	0.008443	7.860676	0.006475
532.000000	1.919666	0.008460	7.867150	0.006472
533.000000	1.920168	0.008477	7.873621	0.006470
534.000000	1.920669	0.008494	7.880090	0.006468
535.000000	1.921171	0.008511	7.886556	0.006465
536.000000	1.921673	0.008528	7.893020	0.006463
537.000000	1.922175	0.008545	7.899482	0.006461
538.000000	1.922677	0.008562	7.905941	0.006458
539.000000	1.923180	0.008579	7.912398	0.006456
540.000000	1.923683	0.008596	7.918853	0.006454
541.000000	1.924186	0.008613	7.925306	0.006451
542.000000	1.924689	0.008630	7.931756	0.006449
543.000000	1.925193	0.008647	7.938204	0.006447
544.000000	1.925697	0.008664	7.944650	0.006445
545.000000	1.926201	0.008681	7.951094	0.006443
546.000000	1.926705	0.008698	7.957535	0.006440
547.000000	1.927210	0.008715	7.963975	0.006438
548.000000	1.927715	0.008732	7.970412	0.006436
549.000000	1.928220	0.008749	7.976847	0.006434
550.000000	1.928726	0.008766	7.983280	0.006432
551.000000	1.929231	0.008783	7.989710	0.006430
552.000000	1.929737	0.008800	7.996139	0.006428
553.000000	1.930243	0.008817	8.002566	0.006426
554.000000	1.930750	0.008834	8.008990	0.006424
555.000000	1.931257	0.008851	8.015413	0.006421
556.000000	1.931764	0.008869	8.021833	0.006419
557.000000	1.932271	0.008886	8.028252	0.006417
558.000000	1.932778	0.008903	8.034668	0.006415
